pais,anio,sector_cod,sector,tecnologia_cod,tecnologia,pct,flag
PT,2024,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TPVSG,Generacion de imagen/audio,,
RO,2024,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TPVSG,Generacion de imagen/audio,,
SE,2024,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TPVSG,Generacion de imagen/audio,,
SI,2024,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TPVSG,Generacion de imagen/audio,,
SK,2024,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TPVSG,Generacion de imagen/audio,,
AT,2024,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TSR,Reconocimiento de voz,4.52,
BE,2024,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TSR,Reconocimiento de voz,8.29,
BG,2024,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TSR,Reconocimiento de voz,1.7,
CY,2024,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TSR,Reconocimiento de voz,0.77,
CZ,2024,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TSR,Reconocimiento de voz,1.73,
DE,2024,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TSR,Reconocimiento de voz,6.62,
DK,2024,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TSR,Reconocimiento de voz,7.15,
EE,2024,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TSR,Reconocimiento de voz,1.54,
EL,2024,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TSR,Reconocimiento de voz,3.64,
ES,2024,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TSR,Reconocimiento de voz,3.15,
EU27_2020,2024,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TSR,Reconocimiento de voz,3.83,
FI,2024,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TSR,Reconocimiento de voz,4.86,
FR,2024,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TSR,Reconocimiento de voz,2.1,
HR,2024,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TSR,Reconocimiento de voz,1.61,
HU,2024,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TSR,Reconocimiento de voz,2.71,
IE,2024,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TSR,Reconocimiento de voz,2.99,
IT,2024,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TSR,Reconocimiento de voz,2.96,
LT,2024,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TSR,Reconocimiento de voz,3.13,
LU,2024,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TSR,Reconocimiento de voz,5.75,
LV,2024,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TSR,Reconocimiento de voz,1.48,
MT,2024,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TSR,Reconocimiento de voz,1.22,
NL,2024,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TSR,Reconocimiento de voz,5.73,
PL,2024,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TSR,Reconocimiento de voz,1.27,
PT,2024,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TSR,Reconocimiento de voz,1.47,
RO,2024,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TSR,Reconocimiento de voz,0.72,
SE,2024,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TSR,Reconocimiento de voz,5.58,
SI,2024,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TSR,Reconocimiento de voz,5.98,
SK,2024,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TSR,Reconocimiento de voz,3.9,
AT,2024,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TTM,Mineria de texto,9.48,
BE,2024,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TTM,Mineria de texto,13.29,
BG,2024,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TTM,Mineria de texto,4.0,
CY,2024,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TTM,Mineria de texto,1.55,
CZ,2024,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TTM,Mineria de texto,7.76,
DE,2024,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TTM,Mineria de texto,7.63,
DK,2024,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TTM,Mineria de texto,16.46,
EE,2024,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TTM,Mineria de texto,5.94,
EL,2024,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TTM,Mineria de texto,3.36,
ES,2024,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TTM,Mineria de texto,3.66,
EU27_2020,2024,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TTM,Mineria de texto,5.98,
FI,2024,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TTM,Mineria de texto,15.21,
FR,2024,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TTM,Mineria de texto,4.63,
HR,2024,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TTM,Mineria de texto,6.82,
HU,2024,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TTM,Mineria de texto,2.49,
IE,2024,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TTM,Mineria de texto,3.71,
IT,2024,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TTM,Mineria de texto,3.83,
LT,2024,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TTM,Mineria de texto,5.6,
LU,2024,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TTM,Mineria de texto,14.69,
LV,2024,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TTM,Mineria de texto,4.48,
MT,2024,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TTM,Mineria de texto,4.25,
NL,2024,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TTM,Mineria de texto,14.1,
PL,2024,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TTM,Mineria de texto,1.38,
PT,2024,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TTM,Mineria de texto,2.4,
RO,2024,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TTM,Mineria de texto,1.63,
SE,2024,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TTM,Mineria de texto,14.61,
SI,2024,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TTM,Mineria de texto,7.08,
SK,2024,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TTM,Mineria de texto,6.57,
AT,2024,H,Transportation and storage,E_AI_TANY,Cualquier IA,13.48,
BE,2024,H,Transportation and storage,E_AI_TANY,Cualquier IA,23.03,
BG,2024,H,Transportation and storage,E_AI_TANY,Cualquier IA,4.4,
CY,2024,H,Transportation and storage,E_AI_TANY,Cualquier IA,7.28,
CZ,2024,H,Transportation and storage,E_AI_TANY,Cualquier IA,5.65,
DE,2024,H,Transportation and storage,E_AI_TANY,Cualquier IA,11.48,
DK,2024,H,Transportation and storage,E_AI_TANY,Cualquier IA,21.1,
EE,2024,H,Transportation and storage,E_AI_TANY,Cualquier IA,10.13,
EL,2024,H,Transportation and storage,E_AI_TANY,Cualquier IA,11.64,
ES,2024,H,Transportation and storage,E_AI_TANY,Cualquier IA,8.59,
EU27_2020,2024,H,Transportation and storage,E_AI_TANY,Cualquier IA,8.13,
FI,2024,H,Transportation and storage,E_AI_TANY,Cualquier IA,6.95,
FR,2024,H,Transportation and storage,E_AI_TANY,Cualquier IA,5.28,
HR,2024,H,Transportation and storage,E_AI_TANY,Cualquier IA,7.83,
HU,2024,H,Transportation and storage,E_AI_TANY,Cualquier IA,3.95,
IE,2024,H,Transportation and storage,E_AI_TANY,Cualquier IA,7.87,
IT,2024,H,Transportation and storage,E_AI_TANY,Cualquier IA,5.24,
LT,2024,H,Transportation and storage,E_AI_TANY,Cualquier IA,4.96,
LU,2024,H,Transportation and storage,E_AI_TANY,Cualquier IA,14.54,
LV,2024,H,Transportation and storage,E_AI_TANY,Cualquier IA,5.19,
MT,2024,H,Transportation and storage,E_AI_TANY,Cualquier IA,20.63,
NL,2024,H,Transportation and storage,E_AI_TANY,Cualquier IA,10.99,
PL,2024,H,Transportation and storage,E_AI_TANY,Cualquier IA,2.46,
PT,2024,H,Transportation and storage,E_AI_TANY,Cualquier IA,4.9,
RO,2024,H,Transportation and storage,E_AI_TANY,Cualquier IA,2.73,
SE,2024,H,Transportation and storage,E_AI_TANY,Cualquier IA,15.54,
SI,2024,H,Transportation and storage,E_AI_TANY,Cualquier IA,18.97,
SK,2024,H,Transportation and storage,E_AI_TANY,Cualquier IA,8.22,
AT,2024,H,Transportation and storage,E_AI_TAR,Robots autonomos,0.71,
BE,2024,H,Transportation and storage,E_AI_TAR,Robots autonomos,6.49,
BG,2024,H,Transportation and storage,E_AI_TAR,Robots autonomos,,u
CY,2024,H,Transportation and storage,E_AI_TAR,Robots autonomos,0.39,
CZ,2024,H,Transportation and storage,E_AI_TAR,Robots autonomos,0.25,
DE,2024,H,Transportation and storage,E_AI_TAR,Robots autonomos,0.56,
DK,2024,H,Transportation and storage,E_AI_TAR,Robots autonomos,1.52,
EE,2024,H,Transportation and storage,E_AI_TAR,Robots autonomos,0.89,
EL,2024,H,Transportation and storage,E_AI_TAR,Robots autonomos,0.18,
ES,2024,H,Transportation and storage,E_AI_TAR,Robots autonomos,0.8,
EU27_2020,2024,H,Transportation and storage,E_AI_TAR,Robots autonomos,0.83,
FI,2024,H,Transportation and storage,E_AI_TAR,Robots autonomos,0.62,
FR,2024,H,Transportation and storage,E_AI_TAR,Robots autonomos,0.91,
HR,2024,H,Transportation and storage,E_AI_TAR,Robots autonomos,,@C
HU,2024,H,Transportation and storage,E_AI_TAR,Robots autonomos,1.21,
IE,2024,H,Transportation and storage,E_AI_TAR,Robots autonomos,0.32,
IT,2024,H,Transportation and storage,E_AI_TAR,Robots autonomos,0.85,
LT,2024,H,Transportation and storage,E_AI_TAR,Robots autonomos,1.04,
LU,2024,H,Transportation and storage,E_AI_TAR,Robots autonomos,1.15,
LV,2024,H,Transportation and storage,E_AI_TAR,Robots autonomos,0.2,
MT,2024,H,Transportation and storage,E_AI_TAR,Robots autonomos,4.2,
NL,2024,H,Transportation and storage,E_AI_TAR,Robots autonomos,1.58,
PL,2024,H,Transportation and storage,E_AI_TAR,Robots autonomos,0.37,
PT,2024,H,Transportation and storage,E_AI_TAR,Robots autonomos,0.37,
RO,2024,H,Transportation and storage,E_AI_TAR,Robots autonomos,0.63,
SE,2024,H,Transportation and storage,E_AI_TAR,Robots autonomos,1.56,
SI,2024,H,Transportation and storage,E_AI_TAR,Robots autonomos,1.05,
SK,2024,H,Transportation and storage,E_AI_TAR,Robots autonomos,0.26,
AT,2024,H,Transportation and storage,E_AI_TIR,Vision por computador,2.55,
BE,2024,H,Transportation and storage,E_AI_TIR,Vision por computador,6.44,
BG,2024,H,Transportation and storage,E_AI_TIR,Vision por computador,1.37,
CY,2024,H,Transportation and storage,E_AI_TIR,Vision por computador,2.99,
CZ,2024,H,Transportation and storage,E_AI_TIR,Vision por computador,0.51,
DE,2024,H,Transportation and storage,E_AI_TIR,Vision por computador,3.11,
DK,2024,H,Transportation and storage,E_AI_TIR,Vision por computador,4.15,
EE,2024,H,Transportation and storage,E_AI_TIR,Vision por computador,4.12,
EL,2024,H,Transportation and storage,E_AI_TIR,Vision por computador,3.64,
ES,2024,H,Transportation and storage,E_AI_TIR,Vision por computador,2.64,
EU27_2020,2024,H,Transportation and storage,E_AI_TIR,Vision por computador,2.4,
FI,2024,H,Transportation and storage,E_AI_TIR,Vision por computador,1.08,
FR,2024,H,Transportation and storage,E_AI_TIR,Vision por computador,2.06,
HR,2024,H,Transportation and storage,E_AI_TIR,Vision por computador,,@C
HU,2024,H,Transportation and storage,E_AI_TIR,Vision por computador,0.12,
IE,2024,H,Transportation and storage,E_AI_TIR,Vision por computador,2.71,
IT,2024,H,Transportation and storage,E_AI_TIR,Vision por computador,2.11,
LT,2024,H,Transportation and storage,E_AI_TIR,Vision por computador,0.73,
LU,2024,H,Transportation and storage,E_AI_TIR,Vision por computador,2.03,
LV,2024,H,Transportation and storage,E_AI_TIR,Vision por computador,2.32,
MT,2024,H,Transportation and storage,E_AI_TIR,Vision por computador,5.94,
NL,2024,H,Transportation and storage,E_AI_TIR,Vision por computador,2.81,
PL,2024,H,Transportation and storage,E_AI_TIR,Vision por computador,0.78,
PT,2024,H,Transportation and storage,E_AI_TIR,Vision por computador,1.41,
RO,2024,H,Transportation and storage,E_AI_TIR,Vision por computador,1.84,
SE,2024,H,Transportation and storage,E_AI_TIR,Vision por computador,5.47,
SI,2024,H,Transportation and storage,E_AI_TIR,Vision por computador,8.53,
SK,2024,H,Transportation and storage,E_AI_TIR,Vision por computador,1.09,
AT,2024,H,Transportation and storage,E_AI_TML,Machine learning,3.84,
BE,2024,H,Transportation and storage,E_AI_TML,Machine learning,9.39,
BG,2024,H,Transportation and storage,E_AI_TML,Machine learning,1.79,
CY,2024,H,Transportation and storage,E_AI_TML,Machine learning,5.07,
CZ,2024,H,Transportation and storage,E_AI_TML,Machine learning,1.62,
DE,2024,H,Transportation and storage,E_AI_TML,Machine learning,2.07,
DK,2024,H,Transportation and storage,E_AI_TML,Machine learning,8.56,
EE,2024,H,Transportation and storage,E_AI_TML,Machine learning,2.88,
EL,2024,H,Transportation and storage,E_AI_TML,Machine learning,3.07,
ES,2024,H,Transportation and storage,E_AI_TML,Machine learning,1.64,
EU27_2020,2024,H,Transportation and storage,E_AI_TML,Machine learning,1.98,
FI,2024,H,Transportation and storage,E_AI_TML,Machine learning,3.03,
FR,2024,H,Transportation and storage,E_AI_TML,Machine learning,1.57,
HR,2024,H,Transportation and storage,E_AI_TML,Machine learning,1.62,
HU,2024,H,Transportation and storage,E_AI_TML,Machine learning,0.37,
IE,2024,H,Transportation and storage,E_AI_TML,Machine learning,4.48,
IT,2024,H,Transportation and storage,E_AI_TML,Machine learning,1.18,
LT,2024,H,Transportation and storage,E_AI_TML,Machine learning,0.37,
LU,2024,H,Transportation and storage,E_AI_TML,Machine learning,3.61,
LV,2024,H,Transportation and storage,E_AI_TML,Machine learning,2.06,
MT,2024,H,Transportation and storage,E_AI_TML,Machine learning,8.65,
NL,2024,H,Transportation and storage,E_AI_TML,Machine learning,3.34,
PL,2024,H,Transportation and storage,E_AI_TML,Machine learning,0.51,
PT,2024,H,Transportation and storage,E_AI_TML,Machine learning,0.9,
RO,2024,H,Transportation and storage,E_AI_TML,Machine learning,1.32,
SE,2024,H,Transportation and storage,E_AI_TML,Machine learning,3.82,
SI,2024,H,Transportation and storage,E_AI_TML,Machine learning,1.39,
SK,2024,H,Transportation and storage,E_AI_TML,Machine learning,2.21,
AT,2024,H,Transportation and storage,E_AI_TNLG,Generacion de lenguaje,4.8,
BE,2024,H,Transportation and storage,E_AI_TNLG,Generacion de lenguaje,11.66,
BG,2024,H,Transportation and storage,E_AI_TNLG,Generacion de lenguaje,,u
CY,2024,H,Transportation and storage,E_AI_TNLG,Generacion de lenguaje,0.9,
CZ,2024,H,Transportation and storage,E_AI_TNLG,Generacion de lenguaje,3.14,
DE,2024,H,Transportation and storage,E_AI_TNLG,Generacion de lenguaje,5.09,
DK,2024,H,Transportation and storage,E_AI_TNLG,Generacion de lenguaje,12.65,
EE,2024,H,Transportation and storage,E_AI_TNLG,Generacion de lenguaje,3.15,
EL,2024,H,Transportation and storage,E_AI_TNLG,Generacion de lenguaje,3.76,
ES,2024,H,Transportation and storage,E_AI_TNLG,Generacion de lenguaje,3.01,
EU27_2020,2024,H,Transportation and storage,E_AI_TNLG,Generacion de lenguaje,3.32,
FI,2024,H,Transportation and storage,E_AI_TNLG,Generacion de lenguaje,3.11,
FR,2024,H,Transportation and storage,E_AI_TNLG,Generacion de lenguaje,0.29,
HR,2024,H,Transportation and storage,E_AI_TNLG,Generacion de lenguaje,2.63,
HU,2024,H,Transportation and storage,E_AI_TNLG,Generacion de lenguaje,1.88,
IE,2024,H,Transportation and storage,E_AI_TNLG,Generacion de lenguaje,2.68,
IT,2024,H,Transportation and storage,E_AI_TNLG,Generacion de lenguaje,2.32,
LT,2024,H,Transportation and storage,E_AI_TNLG,Generacion de lenguaje,0.68,
LU,2024,H,Transportation and storage,E_AI_TNLG,Generacion de lenguaje,5.28,
LV,2024,H,Transportation and storage,E_AI_TNLG,Generacion de lenguaje,1.44,
MT,2024,H,Transportation and storage,E_AI_TNLG,Generacion de lenguaje,4.2,
NL,2024,H,Transportation and storage,E_AI_TNLG,Generacion de lenguaje,5.23,
PL,2024,H,Transportation and storage,E_AI_TNLG,Generacion de lenguaje,1.06,
PT,2024,H,Transportation and storage,E_AI_TNLG,Generacion de lenguaje,2.16,
RO,2024,H,Transportation and storage,E_AI_TNLG,Generacion de lenguaje,1.87,
SE,2024,H,Transportation and storage,E_AI_TNLG,Generacion de lenguaje,7.48,
SI,2024,H,Transportation and storage,E_AI_TNLG,Generacion de lenguaje,11.67,
SK,2024,H,Transportation and storage,E_AI_TNLG,Generacion de lenguaje,2.49,
AT,2024,H,Transportation and storage,E_AI_TPA,Automatizacion de procesos,3.54,
BE,2024,H,Transportation and storage,E_AI_TPA,Automatizacion de procesos,12.4,
BG,2024,H,Transportation and storage,E_AI_TPA,Automatizacion de procesos,2.62,
CY,2024,H,Transportation and storage,E_AI_TPA,Automatizacion de procesos,2.2,
CZ,2024,H,Transportation and storage,E_AI_TPA,Automatizacion de procesos,0.9,
DE,2024,H,Transportation and storage,E_AI_TPA,Automatizacion de procesos,2.3,
DK,2024,H,Transportation and storage,E_AI_TPA,Automatizacion de procesos,11.47,
EE,2024,H,Transportation and storage,E_AI_TPA,Automatizacion de procesos,0.91,
EL,2024,H,Transportation and storage,E_AI_TPA,Automatizacion de procesos,2.52,
ES,2024,H,Transportation and storage,E_AI_TPA,Automatizacion de procesos,2.76,
EU27_2020,2024,H,Transportation and storage,E_AI_TPA,Automatizacion de procesos,2.33,
FI,2024,H,Transportation and storage,E_AI_TPA,Automatizacion de procesos,4.3,
FR,2024,H,Transportation and storage,E_AI_TPA,Automatizacion de procesos,1.73,
HR,2024,H,Transportation and storage,E_AI_TPA,Automatizacion de procesos,2.2,
HU,2024,H,Transportation and storage,E_AI_TPA,Automatizacion de procesos,0.95,
IE,2024,H,Transportation and storage,E_AI_TPA,Automatizacion de procesos,4.7,
IT,2024,H,Transportation and storage,E_AI_TPA,Automatizacion de procesos,1.37,
LT,2024,H,Transportation and storage,E_AI_TPA,Automatizacion de procesos,0.83,
